user_id	impression_time	article_ids_inview
U364113	05/21/2023 07:20:45 PM	N9775277 N9775277 N9744403 N9775331 N9774652 N9775256 N9775183
U831059	05/21/2023 07:58:53 AM	N9532638 N9532638 N9142581 N9080070 N9771996 N9773857 N9099237 N9774297 N9774187
U1542768	05/21/2023 07:52:47 AM	"N9774352 N9774352 N9770028 N9774297 N9773887 N9774142 N9773341 N9772355 N9773673 N9774079
 N9769624 N9768043 N9766348 N9774074 N9769531 N9765941 N9774376 N9767741 N9771996
 N9774252 N9770792 N9773350 N9774187 N9772545 N9770709 N9773846 N9774392 N9774321
 N9773857"
U633742	05/21/2023 03:18:23 PM	"N9774598 N9774598 N9774708 N9774626 N9772957 N9770028 N9738729 N9757574 N9774403 N9774532
 N9774840 N9084355 N9774823"
U634113	05/21/2023 03:00:03 PM	"N9773887 N9773887 N9769624 N9774803 N9765941 N9772300 N9768242 N9774404 N9754265 N9774598
 N9774142 N9757574 N9774626 N9769581 N9772957 N9774376 N9774532 N9774363 N9774383
 N9774382 N9772545 N9746360 N9774527 N9774229 N9738729 N9774032 N9774403 N9771113
 N9774618 N9774020 N9773985 N9774430 N9774568 N9695098 N9768043 N9378062 N9770028
 N9774708 N9774015 N9774506 N9774823 N9773350 N9774864 N9774706 N9773003 N9774517
 N9760091 N9760046 N9538375 N9773464 N9774352 N9732528 N9774392"
U636116	05/21/2023 03:10:25 PM	N9774403 N9774403 N9774015 N9774020 N9760046 N9738729 N9769581 N9774706 N9774864
U636116	05/21/2023 03:10:53 PM	"N9760091 N9760091 N9773292 N9773985 N9773003 N9774383 N9774506 N9774032 N9773887 N9774392
 N9774430 N9538375 N9773464"
U642707	05/21/2023 03:49:52 PM	N9774789 N9774789 N9771992 N9774542 N9774764 N9774899
U642958	05/21/2023 03:21:28 PM	N9771992 N9771992 N9774542 N9774764 N9774789 N9774358 N9774899
U645703	05/21/2023 03:34:57 PM	N9774542 N9774542 N9769557 N9771992 N9774764 N9774358
U645703	05/21/2023 03:35:33 PM	N9757574 N9757574 N9770028 N9772957 N9774532 N9142581 N9774923 N9774840
U690480	05/24/2023 09:00:43 PM	N9779867 N9779867 N9778971 N9779873 N9779777 N9779860 N9778902
U700730	05/24/2023 09:47:24 PM	N9758734 N9758734 N9779860 N9779648 N9776967 N9779427
U700730	05/24/2023 09:47:38 PM	"N9779891 N9779891 N9778939 N9779867 N9778971 N9779813 N9779430 N9052240 N9779748 N9777910
 N9777156 N9778902 N9779873"
U767280	05/24/2023 09:25:26 PM	N9776967 N9776967 N9758734 N9779777 N9778971 N9778902
U2484251	05/22/2023 07:45:44 PM	N9776040 N9776040 N9776449 N9776489 N9769605 N9776148
U135488	05/22/2023 08:41:35 PM	"N9776223 N9776223 N9776385 N9776148 N9776040 N9776434 N9743870 N9563703 N9776489 N9776449
 N9771995 N9769605 N9776341 N9776050 N9775763 N9774559"
U661583	05/21/2023 03:55:41 PM	N9774580 N9774580 N9774764 N9774899 N9774789 N9771992 N9774542
U1658839	05/20/2023 05:01:59 AM	N9770102 N9770102 N9773248 N9773137 N7213923 N9772635 N9772355
U1641482	05/19/2023 07:17:20 AM	N9769917 N9769917 N9771473 N9772088 N9772082 N9772032 N9772045
U1641482	05/19/2023 07:06:25 AM	"N9772038 N9772038 N9771627 N9771919 N9772000 N9772032 N9772045 N9099237 N9769559 N9771473
 N9771113 N9772082 N9758825 N9772026 N7213923 N9772104 N9767909 N9772088 N9738993
 N9767231 N9771127"
U1641482	05/19/2023 07:18:56 AM	"N9767481 N9767481 N9767909 N9771896 N9769559 N9772104 N9770292 N9771855 N9769370 N9767534
 N9771568 N9769348 N9770327 N9771948 N9769917 N9771938 N9772000 N9771796 N9769474
 N9771787 N9769341 N9695098 N9760758 N9771888 N9771919 N9766721 N9771119 N9771127
 N9772038 N9761926 N9771187 N9771846 N9771113 N9746360 N9771999 N9771916 N9772026"
U1641482	05/19/2023 07:16:37 AM	"N9766721 N9766721 N9769622 N9771999 N9771187 N9695098 N9771627 N9769474 N9768583 N9771119
 N9767909 N9772032 N9769559 N9771473 N9771568 N9772026 N9771855 N9769341 N9772082
 N9771127 N9771916 N9770292 N9772000 N9432542 N9771113 N9772038 N9771919 N9772088
 N9746360 N7213923 N9769348 N9772104 N9772045 N9767481 N9771787 N9758825 N9772095
 N9771948"
U1641482	05/19/2023 07:18:36 AM	"N9772032 N9772032 N9771627 N9769559 N9544875 N9772045 N9771787 N9417521 N9771127 N9772082
 N9772000 N9771919 N9772026 N9767909 N9758825 N9771473 N9772104 N9771113"
U1641482	05/19/2023 07:08:47 AM	"N9771127 N9771127 N9770292 N9771888 N9771473 N9771796 N9769622 N9767909 N9770638 N9695098
 N9771125 N9772104 N9432542 N9771187 N9771568 N9771919 N9761788 N9746360 N9771999
 N7213923 N9768583 N9769559 N9771627 N9771113 N9769348 N9771846 N9771896 N9772026
 N9771948 N9770178 N9769474 N9769424 N9769341 N9761926 N9771938 N9772032 N9768308
 N9767481 N9772082 N9771916 N9772045 N9771787 N9769370 N9771842 N9772095 N9758825
 N9771855 N9766721 N9769917 N9772000 N9771119"
U1642737	05/19/2023 07:11:41 AM	"N9767231 N9767231 N9772095 N9738993 N9772038 N9767233 N9771473 N9772088 N9772082 N9772045
 N9772032 N9768002 N9758825"
U524296	05/24/2023 06:18:45 PM	"N9779641 N9779641 N9778939 N9779489 N9779498 N9779541 N9779520 N9779538 N9695098 N9779517
 N9779629 N9778788 N9777822 N9777321 N9779141"
U524296	05/24/2023 06:18:23 PM	"N9514481 N9514481 N9778788 N9779641 N9779642 N9779517 N9777822 N9779489 N9779541 N9779511
 N9779498"
U548891	05/24/2023 06:10:56 PM	"N9275787 N9275787 N9776566 N9779289 N9779269 N7213923 N9778813 N9779019 N9779507 N9779184
 N9779408 N9776341 N9778155 N9779007 N9670227 N9777397 N9779285 N9778939 N9769432
 N9778945 N9779242 N9052240 N9776474 N9779181 N9779186 N9779355 N9779377 N9737023
 N9779366 N9695098 N9725725 N9776420 N8560195 N9772548 N9779204 N9769553 N9778158
 N9779227 N9779511 N9777182 N9778915 N9779071 N9779185 N9778645 N9779288 N9777636"
U548891	05/24/2023 06:57:47 PM	"N9778939 N9778939 N9486244 N9779498 N9778788 N9779642 N9708020 N9712699 N9762352 N9516027
 N9779674 N9779748 N9779657 N9779184 N9777822 N9779423 N9779705 N9779738 N9779045
 N9779737 N9777321 N9779511 N9779517 N9779541 N9440508 N9150834"
U548891	05/24/2023 06:05:20 PM	N9779674 N9779674 N9778788 N9779517 N9777321 N9777822
U548891	05/24/2023 06:08:43 PM	"N9779538 N9779538 N9779541 N9779641 N9779520 N9779629 N9779141 N9779489 N9052240 N8560195
 N7213923 N9275787"
U548891	05/24/2023 06:53:47 PM	N9777769 N9777769 N9779184 N9712699 N9708020 N9762352
U1683239	05/25/2023 04:31:33 AM	N9052240 N9052240 N9779427 N9758734 N9779996 N9776967 N9779860
U1683239	05/25/2023 04:31:13 AM	N9780019 N9780019 N9779150 N9780020 N9780039 N9779648
U1753136	05/22/2023 06:03:49 AM	N7460419 N7460419 N9754160 N9775485 N9775347 N9775493 N9768866
U1753136	05/22/2023 06:00:23 AM	N9768866 N9768866 N9775485 N9775493 N8315213 N9775347 N9775484
U1753136	05/22/2023 06:00:43 AM	N9775484 N9775484 N9768866 N9775419 N9758424 N9775493 N9417521 N9773868 N9775485 N9775347
U2430450	05/19/2023 03:36:59 PM	"N9753907 N9753907 N9772328 N9772407 N9407487 N8560195 N9772366 N9772227 N9176353 N9768308
 N9772279 N9771919"
U2430450	05/19/2023 03:40:27 PM	N9772178 N9772178 N9769917 N9767247 N9772219 N9772263
U2430450	05/19/2023 03:33:07 PM	N9772517 N9772517 N9772557 N9772543 N9407487 N9772835 N8560195 N9771627 N9176353 N9772632
U2430450	05/19/2023 03:35:52 PM	N9176353 N9176353 N8560195 N9771919 N9772344 N9407487 N9771568
U2430450	05/19/2023 03:30:17 PM	N9729885 N9729885 N9659513 N9772805 N9711638 N9656995 N9772750
U2430450	05/19/2023 03:33:42 PM	N9772380 N9772380 N9746360 N9176353 N8560195 N9407487
U2430450	05/19/2023 03:34:14 PM	"N9772443 N9772443 N9772433 N9176353 N9771919 N9772344 N8560195 N9772297 N9761859 N9772367
 N9695098 N9407487 N9772029"
U2430450	05/19/2023 03:31:40 PM	N9711638 N9711638 N9656995 N9659513 N9772768 N9729885 N9772727
U2430450	05/19/2023 03:35:34 PM	N9771919 N9771919 N8560195 N9772442 N9407487 N9771113 N9772389 N9176353
U2430450	05/19/2023 03:39:44 PM	"N9772050 N9772050 N9767247 N9772291 N9769341 N9769917 N9767481 N9772263 N9772168 N9770051
 N9772256"
U2430450	05/19/2023 03:38:29 PM	N9407487 N9407487 N9176353 N9772227 N9772363 N9771919 N8560195
U2430450	05/19/2023 03:39:14 PM	N9772284 N9772284 N9772363 N9772750 N9753907 N9772227 N9772805 N9772302 N9767247 N9772422
U2430450	05/19/2023 03:34:53 PM	N9771919 N9771919 N9176353 N8560195 N9772443 N9407487 N9771113
U2455720	05/19/2023 03:04:58 PM	"N9142564 N9142564 N7213923 N9466087 N9772632 N9772557 N9532638 N9772099 N9772768 N9772751
 N9772575 N9772660 N9772543 N9772750"
U1047632	05/24/2023 04:05:07 PM	"N9779377 N9779377 N9779408 N9779507 N9778945 N9776474 N9275787 N9779007 N9779269 N7213923
 N9052240 N9777397 N9527795"
U1047632	05/24/2023 04:04:51 PM	N7213923 N7213923 N9518688 N9521552 N9052240 N9779007 N9779289
U1052476	05/24/2023 04:42:24 PM	N9779580 N9779580 N9779289 N9779007 N9779511 N9778939 N9779520 N9779538
U1561074	05/18/2023 11:21:55 AM	N9770029 N9770029 N9771242 N9771126 N9771253 N9768308 N9771237 N9770369
U1561074	05/18/2023 11:22:02 AM	N9768308 N9768308 N9771126 N9771242 N9770029 N9771237 N9771253
U1567444	05/18/2023 11:30:13 AM	"N9770997 N9770997 N9771083 N9766140 N9695098 N9735909 N9771166 N9770541 N9771128 N9233208
 N9766441 N9727087 N9770989 N9769553 N9767697 N9771042 N9769917 N9770882 N9769306
 N9770729 N9720068 N9728166 N9770538 N9770741 N9770792 N9747757 N9769712 N9770798"
U1567444	05/18/2023 11:29:56 AM	N9771242 N9771242 N9771223 N9770029 N9771237 N9770369
U1383987	05/19/2023 07:56:25 PM	N9773018 N9773018 N9771248 N9773078 N9773014 N9772343 N9773070 N9772710 N9772963 N9772485
U1383987	05/19/2023 07:57:54 PM	N9771859 N9771859 N9772502 N9772772 N9769624 N9773015 N9769800
U1439546	05/19/2023 07:50:32 PM	N9773070 N9773070 N9773018 N9772963 N9772772 N9773014 N9772343
U1841877	05/20/2023 06:57:25 PM	"N9695098 N9695098 N9773726 N9746360 N9773711 N9769624 N9772678 N9773278 N9773744 N9772659
 N9773866 N9773700 N9773566"
U1877949	05/20/2023 06:00:12 PM	"N9772557 N9772557 N9773539 N9695098 N9773278 N9773825 N9771113 N9773638 N9772659 N9746360
 N9773727 N9773543 N9773768"
U1902894	05/20/2023 06:24:41 PM	N9773943 N9773943 N9773962 N9773873 N9773279 N9773900
U1748436	05/24/2023 10:07:48 AM	N9778731 N9778731 N9778804 N9690878 N9778922 N9701646 N9778973
U1748436	05/24/2023 10:14:09 AM	"N9778842 N9778842 N9778905 N9527795 N9778219 N9778731 N9778845 N9778917 N9778973 N9778787
 N9778220 N9778875 N9778155 N9777397 N9776929 N9778843 N9778623 N9778780 N9778736
 N9778745 N9778722 N9695098 N9778952 N9778827 N9778922 N9363981 N9778682 N9778158
 N9778728 N9778804 N9775716"
U1823910	05/24/2023 07:13:28 PM	"N9779657 N9779657 N9762352 N9772548 N9779723 N9778939 N9778788 N9777228 N9779541 N9779705
 N9777822 N9779141 N9695098 N9779738 N9779674 N9779517 N9779642 N9779423 N9779511
 N9779045 N9485931 N9779498"
U1823910	05/24/2023 07:11:14 PM	N9777769 N9777769 N9762352 N9779748 N9779737 N9777321
U1961735	05/20/2023 06:30:20 PM	"N9488208 N9488208 N9773744 N9773711 N9773486 N9755800 N9773470 N9771009 N9773943 N9773962
 N9773852 N9746360 N9771739 N9773825 N9773877 N9773768 N9773866 N9773566 N9772678
 N9773279 N9773726 N9773673 N9774013 N9773700 N9773278 N9773900"
U1961735	05/20/2023 06:30:57 PM	"N9773001 N9773001 N9773493 N9773275 N9773825 N9773612 N9760170 N9773768 N9773015 N9767481
 N9760042 N9773412 N9773962 N9771859"
U1478597	05/24/2023 05:52:34 AM	N9778369 N9778369 N9777856 N9417521 N9778448 N9778500 N9777397 N9778351 N9430567
U1478597	05/24/2023 05:52:59 AM	"N9778386 N9778386 N9775325 N9430567 N9778413 N9695098 N9777941 N9778381 N9759955 N9775794
 N9777307 N9417521 N9778375 N9778326 N9778328 N9778158 N9778422 N9778302"
U1118426	05/19/2023 04:51:13 PM	N9772099 N9772099 N9772660 N9772448 N9772768 N9772727 N9772557 N9772751 N9769624
U1118426	05/19/2023 04:52:08 PM	N9769624 N9769624 N9772557 N9772727 N9772660 N9772575 N9772768 N9772751 N9772448 N9772099
U1118426	05/19/2023 04:51:55 PM	N9772813 N9772813 N9772925 N9772241 N9772882 N9772858
U2060487	05/19/2023 01:39:21 PM	"N9761859 N9761859 N9772366 N9772029 N9771627 N9772380 N9772389 N9772297 N9772433 N9772443
 N9772344 N9772407"
U899670	05/18/2023 02:59:54 PM	"N9770029 N9770029 N9771254 N9220931 N9771253 N9771237 N9746360 N9769306 N9747757 N9771065
 N9771126 N9769497 N9768308 N9771242 N9771223 N9769917 N9770451 N9769712 N9766441"
U972633	05/18/2023 02:59:54 PM	"N9768583 N9768583 N9754177 N9647575 N9728166 N9754265 N9768242 N9769684 N9685856 N9770327
 N9729924"
U2498083	05/23/2023 01:33:52 PM	N9776710 N9776710 N9777475 N9775908 N9777374 N9532638 N9759955 N7213923
U2498083	05/18/2023 06:16:46 PM	"N9769424 N9769424 N9771764 N9765759 N9459174 N9771121 N9771626 N9771739 N9771367 N9771113
 N9770082 N9771576 N9771168 N9771758 N9771686 N9771779"
U2566955	05/18/2023 02:25:20 PM	"N9771438 N9771438 N9767903 N9769996 N9771113 N9771523 N9557348 N9771352 N9769769 N9771351
 N9771479 N9769432 N9771325 N9771554"
U2566955	05/18/2023 02:24:55 PM	"N9769769 N9769769 N9770029 N9767903 N8918299 N9771479 N9771325 N9771330 N9769432 N9771351
 N9769996 N9770369 N9771554 N9771350 N9771438 N9771352 N9771523"
U1200231	05/18/2023 02:59:31 PM	"N9771242 N9771242 N9769917 N9769712 N9767697 N9769996 N9771166 N9769474 N9771237 N9766441
 N9768308 N9233208 N9771253 N9746360 N9771223 N9771254 N9771325 N9770369 N9771438
 N9120051 N9771065 N9770997 N9747757 N9771128 N9770886 N9770451 N9768997 N9771126
 N9770029 N9771330 N9770792 N9767903 N9695098 N9769497"
U1678529	05/18/2023 02:59:40 PM	N9771113 N9771113 N9771352 N9771351 N9771224 N9771572 N9771479 N9771554 N9769432
U2015664	05/19/2023 05:12:09 AM	N9771919 N9771919 N9772000 N9771999 N9771787 N9771119 N9771127 N9772026 N9771948 N9771187
U2204659	05/21/2023 05:06:23 AM	"N9773852 N9773852 N9774187 N9773877 N9773279 N9538375 N9695098 N9746360 N9769917 N9770450
 N9773873 N9732528 N9773943 N9774125 N9773987 N9771009 N9774013 N9773726 N9774065
 N9773900 N9767665 N9774017 N9774163 N9774079 N9773846 N9773962 N9773566 N9773470
 N9771113 N9756546"
U2204659	05/21/2023 05:02:52 AM	"N7420751 N7420751 N9773846 N9774125 N9770450 N9774187 N9765941 N9772228 N9774120 N9771996
 N9774252 N9767665 N9774074 N9774287 N9770028 N9773350 N9774297 N9774079 N9774163
 N9773857 N9772453"
U2204659	05/21/2023 05:04:23 AM	"N9774252 N9774252 N9774287 N9080070 N9774120 N9773288 N9770450 N9769624 N9774079 N9772300
 N9773846 N9765941 N9770028 N9771919 N9142581 N9774187 N9774096 N9771686 N9527795
 N9773857 N9773350 N9767665 N9774125 N9772228 N9772601 N9755800 N9774074 N9440508
 N9771996 N7420751 N9773465 N9774163 N9773486"
U1907146	05/19/2023 11:56:48 AM	N9772029 N9772029 N9772344 N9772443 N9772380 N9772442 N9772389 N9772433
U2023960	05/19/2023 11:18:24 AM	"N9440508 N9440508 N9772407 N9772363 N9470078 N9772442 N9394654 N9772433 N9553264 N9772328
 N9772279 N9772227 N9772366 N9761859 N9771627 N9772302 N9772380"
U2023960	05/19/2023 11:33:07 AM	"N9772366 N9772366 N9772433 N9772443 N9772344 N9440508 N9772407 N9772380 N9470078 N9364014
 N9771627 N9772389 N9772442 N9772029 N9432542"
U2068006	05/19/2023 11:56:16 AM	"N9772344 N9772344 N9772227 N9488213 N9772443 N8422665 N9470078 N9761859 N9772517 N9772279
 N9772029 N9772442 N9772366 N9772433 N9417521 N9772389 N9772328 N9771627 N9772407"
U425689	05/21/2023 04:29:00 AM	"N9767665 N9767665 N9772228 N9773846 N9770450 N9774287 N9774120 N9774096 N9486080 N9769624
 N9080070 N9774074 N9770792 N9774163 N9774297 N9774187 N9488208 N9767751 N9773465
 N9773857 N9755800 N9773018 N9774079 N7420751 N9767741 N9772453 N9771996 N9773278
 N9773350 N9774125 N9527358 N9774252"
U425689	05/21/2023 04:32:06 AM	"N9774074 N9774074 N9773350 N9755800 N9774297 N7420751 N9774187 N9773846 N9767665 N9771996
 N9774252 N9774287"
U425689	05/21/2023 04:33:30 AM	"N9774297 N9774297 N9774079 N9767665 N9755800 N9773846 N9772453 N7420751 N9532638 N9774287
 N9774187 N9774252 N9774074 N9773857 N9771996 N9773350"
U425689	05/21/2023 04:34:07 AM	N9774163 N9774163 N9769624 N9772228 N9774096 N9774125 N9532638 N9773288 N9773465
U425689	05/21/2023 04:25:58 AM	N9773350 N9773350 N9774297 N9716675 N9774079 N9773857 N9669647 N9764759 N9771996
U425689	05/21/2023 04:34:32 AM	"N9767665 N9767665 N9774287 N9773900 N9755800 N9774065 N9772453 N9773962 N9774163 N9538375
 N9773279 N9774252 N9773873 N9773877 N9755712 N9769624 N9773987 N9774079 N9774125
 N9773465 N9774020 N9772228 N9772727 N9774013 N9774096 N9771113 N9532638 N9773486
 N9774074 N9773288"
U425689	05/21/2023 04:22:59 AM	N9733858 N9733858 N9771367 N9772443 N9774297 N9673285 N9771996
U433902	05/21/2023 04:42:21 AM	N9771996 N9771996 N9773350 N9773857 N9774297 N9774079
U1104922	05/21/2023 08:09:04 PM	N9759966 N9759966 N9775277 N9775352 N9774461 N9775323 N9772706
U2212062	05/21/2023 06:36:43 PM	"N9774826 N9774826 N9775171 N9774648 N9747962 N9775076 N9744403 N9775183 N9775256 N9775142
 N9774555"
U481652	05/21/2023 04:48:04 AM	"N9774297 N9774297 N9771367 N9767665 N9773846 N7420751 N9774252 N9770028 N9142581 N9771996
 N9774187 N9773857 N9773350 N9774079 N9774287"
U980498	05/21/2023 05:07:49 PM	"N9774764 N9774764 N9770028 N9774789 N9772869 N9775079 N9774554 N9738729 N8315213 N9772300
 N9775042 N9774899 N9774840 N9080070 N9774937 N9757574 N9772750 N9775003 N9772957
 N9774358 N9772088 N9771992 N9488208 N9774542 N9557348 N9769557 N9774532 N9774972"
U980498	05/21/2023 05:00:10 PM	N9774899 N9774899 N9774532 N9774789 N9774580 N9774542
U985452	05/21/2023 05:35:13 PM	N9774789 N9774789 N9775142 N9775184 N9774532 N9775079
U1020886	05/21/2023 05:12:04 PM	"N9774532 N9774532 N9775042 N9771992 N9770028 N9774899 N9774542 N9769557 N9775142 N9774580
 N9738729 N9102576 N9774764 N9774789 N9775079 N9774358 N9774972"
U2420256	05/21/2023 06:50:27 PM	"N9774648 N9774648 N9774079 N9775131 N9772275 N9774899 N9775283 N9774826 N9774789 N9775256
 N9775184 N9738729 N9775142 N9774972 N9775171 N9775202 N9775277 N9774020 N9695098
 N9771992 N9775076 N9775183 N9773486 N9774580 N9744403 N9527358 N9770028 N9746360
 N9747962 N9774555 N9527795 N9760046 N9775079"
U2420256	05/21/2023 06:39:23 PM	N9775171 N9775171 N9767903 N9775256 N9679893 N9747962 N9774555 N9775183 N9744403
U2420256	05/21/2023 06:41:14 PM	N9679893 N9679893 N9775076 N9774648 N9772275 N9767903 N9774826
U2420256	05/21/2023 06:46:32 PM	"N9774899 N9774899 N9775079 N9774580 N9770028 N9775202 N9486080 N9774648 N9738729 N8315213
 N9775131 N9775184 N9695098 N9775283 N9774826 N9775076 N9772275 N9775142 N9774972
 N9774789"
U2420256	05/21/2023 06:45:21 PM	N9775183 N9775183 N9774555 N9775256 N9747962 N9744403 N9775171
U2524240	05/21/2023 06:08:04 PM	N9775076 N9775076 N9774648 N9774826 N9775183 N9744403
U2566955	05/21/2023 06:58:16 PM	"N9775277 N9775277 N9775183 N9774652 N9775256 N9220931 N9770028 N9744403 N9774648 N9772275
 N9747962 N9775171 N9775076 N9774826 N9774555 N9775142"
U2566955	05/21/2023 06:58:42 PM	"N9738729 N9738729 N9775202 N9773846 N9775283 N9774789 N9746360 N9774580 N9695098 N9220931
 N9775079"
U1336589	05/20/2023 11:59:26 AM	N9773364 N9773364 N9759891 N9773461 N9772434 N9566633
U1336589	05/20/2023 11:10:14 AM	N8089512 N8089512 N9465810 N9772601 N9773412 N9773351 N9755712
U1343588	05/20/2023 11:32:54 AM	"N9773412 N9773412 N9773356 N9772629 N9769624 N9773434 N9203815 N9772300 N9142581 N9773376
 N9773447 N9773461 N9575236 N9773296 N9531745 N9772601 N9773378 N9773335 N9772557
 N9755712 N9753689 N9773282 N9772659 N9773351"
U1343588	05/20/2023 11:32:04 AM	"N9772601 N9772601 N9773316 N9773341 N9772862 N9773351 N9435832 N9773447 N9773412 N9773434
 N9773461 N9755712 N9531745 N9575236 N9773356 N7213923 N9773364 N9773378"
U1594652	05/18/2023 01:22:35 PM	N9770029 N9770029 N9770369 N9771438 N9771330 N9771460 N9767903 N9771351 N9769996 N9771325
U1907146	05/18/2023 01:08:59 PM	N9345280 N9345280 N9769497 N9769917 N9770451 N9193263
U1907146	05/18/2023 01:07:56 PM	"N9099237 N9099237 N9771325 N9770369 N9770029 N9771438 N9771351 N9769917 N9769996 N9268234
 N9771330 N9771460 N9767903"
U1158222	05/22/2023 07:12:39 AM	N9514481 N9514481 N9775419 N9775551 N9773868 N7306652 N9775401 N9774733 N9767490
U1158222	05/22/2023 07:12:58 AM	"N9695098 N9695098 N9775551 N9775577 N9775518 N9775484 N9775489 N9770028 N7460419 N9775461
 N9775419"
U1158222	05/22/2023 07:12:01 AM	N9775573 N9775573 N9775478 N9771197 N9775562 N9775611
U1169267	05/22/2023 07:33:36 AM	"N9758424 N9758424 N9767490 N9775567 N9774733 N9775621 N9775573 N9775401 N9775419 N9775568
 N9775647 N9708656 N9775577 N9773868"
U1216284	05/22/2023 07:03:44 AM	"N9771197 N9771197 N9772711 N9774733 N9775493 N9775485 N9775518 N9695098 N9775489 N9770028
 N9768866 N7460419 N9775484 N9775500 N9775419 N9775551 N9775347 N9775461 N9775562"
U1216284	05/22/2023 07:03:32 AM	N9775567 N9775567 N9775551 N9767490 N7306652 N9774733 N8422665 N9775419 N9773868 N9758424
U1230526	05/22/2023 07:54:17 AM	N9767490 N9767490 N9773868 N9775568 N8315213 N9775567 N9758424 N9775478
U1230526	05/22/2023 07:52:28 AM	N9775568 N9775568 N9775647 N9775562 N9775567 N9774549 N9775611 N9775621 N9775478 N9771197
U1232620	05/22/2023 07:11:37 AM	N9775567 N9775567 N9775573 N9775562 N9775611 N9775621 N9775478
U1245874	05/22/2023 07:19:41 AM	N9731725 N9731725 N9775611 N9709326 N9743951 N9775562 N9699394
U1251390	05/22/2023 07:36:57 AM	N9775568 N9775568 N9775562 N9775478 N9775611 N9775567
U1269670	05/22/2023 07:38:20 AM	N9775568 N9775568 N9775567 N9775562 N9771197 N9775478 N9775611 N9775647
U1298823	05/22/2023 07:23:19 AM	N9775621 N9775621 N9771197 N9775573 N9775478 N9775562 N9775611
U1314325	05/22/2023 07:34:13 AM	"N9695098 N9695098 N9775489 N9773673 N9775500 N9772711 N9482380 N9775484 N9775518 N9757574
 N9773341 N9775461 N9774079 N9770028"
U1314325	05/22/2023 07:30:38 AM	"N9120051 N9120051 N9771197 N9775567 N9775401 N9775621 N9775611 N9773868 N9775568 N9758424
 N9774733 N9521144 N9775419 N7306652 N9775647 N9775478 N9767490 N9486486 N9775577"
